id,lokasi,text,daya_tarik,amenitas,aksesibilitas,citra,harga,sdm
74544,Candi Prambanan,"Mengenang kejadian waktu lampau yg terjadi antara roro jonggrang dan bandung bondowoso..love banget jogja ,ga pernah bosen dteng kesini",1,-,-,1,-,-
74545,Candi Prambanan,"Salah satu candi terkenal di Yogyakarta,  dan menjadi tujuan para wisatawan baik lokal maupun internasional, baik dlm kota maupun luar kota. Karna terkenal dengan keindahan dan historinya. 
Hanya saja dikarenakan bencana gempa beberapa tahun lalu,  beberapa candi di dalamnya mengalami kerusakan, jadi terkesan berantakan. 
Tapi dibeberapa spot masih bagus untuk foto2 mengabadikam kenangan singgah kesana. 
Menuju lokasi pulang pergi disediakan bus bagi yg malas jalan jauh.
Arah keluar kita disuguhkan pasar/kios yg menjual berbagai macam oleh2 dan makanan.
Ada juga tempat yg menjual berbagai jamu berkhasiat. 
Baiknya kalau kesini membawa kacamata, topi, atau bisa datang di awal musim kemarau ketika matahari belum terik2nya.",1,1,1,1,-,-
74547,Candi Prambanan,Topp dahh...salah satu sejarah yg duluu waktu masih sekolah kita pelajariii..akhirnya liat langsung...,1,-,-,1,-,-
74548,Candi Prambanan,Ke sekian kalinya ke sini tp gk bosen ko karena ajak ade tau sejarah dan pengalaman,-,-,-,1,-,-
74549,Candi Prambanan,Candi Prambanan adalah salah satu tujuan utama turis asing untuk menyaksikan tari ramayana balet dab sunset.,1,-,-,1,-,-
74550,Candi Prambanan,Tempat bersejarah dan tmpt terbaik d dunia  . Dpt d ambil sebagai pelajaran dalam sbuah senjarah,1,-,-,1,-,-
74552,Candi Prambanan,Seperti di dunia mimpi...this just a very Wonderful land.,-,-,-,1,-,-
74553,Candi Prambanan,"Peninggalan sejarah yg masih terawat, masih indah utk dinikmati. Dalam 1 kompleks ada beberapa candi yg bisa dinikmati juga keindahannya (candi Sewu, candi Bubrah).. Rekom untuk wisata bersama keluarga, sahabat, ataupun rekan kerja. Gk nyesel deh datang kesini??",1,1,-,1,-,-
74554,Candi Prambanan,"candi harus di lestarikan krn ini adalah peninggalan sejarah dan mempunyai nilai yg tinggi buat indonesia
 kesini terakhir nonton batik music festival",1,-,-,1,-,-
74555,Candi Prambanan,Rasanya selalu mau balik lg kesini setiap kali lg di daerah jogja. Bagus utk memberi pengetahuan akan sejarah ke anak...,1,-,-,1,-,-
74557,Candi Prambanan,"Tempat yg bagus utk liburan di Jogja bersama keluarga,teman atau pacat ,dan di sekitar candi Prambanan msh byk Candi2 yg lain dan letaknya jg berdekatan jd lbh irit ongkos",1,-,1,1,1,-
74558,Candi Prambanan,"Parkir luas, area candi luas. Pelayanan posko kesehatan sejauh ini memuaskan. Ada persewaan payung,. Ketika waktu liburan sekolah pasti padat",-,1,-,1,-,1
74559,Candi Prambanan,"Tempat yg baik untuk menghabiskan waktu liburan bersama keluarga, belajar tentang sejarah dan budaya, jangn lupa disana juga ada candi2 lain nya seperti candii sewu dan lain2 nya , lebih enak kalo kesana pada waktu sore",1,-,-,1,-,-
74560,Candi Prambanan,Sangat bagus prambanan salah satu keajaiban dunia yg masih terjaga dgn baik semoga candi2 yg rusak bisa segera diperbaiki.,1,-,-,1,-,-
74561,Candi Prambanan,"Bersih, cocok kesini pas sore gitu. Buat foto pas sunset bagus bgt. Daerah sekutar prambanan sering dipake buat konser kadang.",1,1,-,1,-,-
74562,Candi Prambanan,"Bernilai sejarah, terpesona melihat hasil dari sebuah susunan batu, sungguh ajaib, bangga menjadi bangsa Indonesia

Di luar areal bnyk penjual souvernir ala Prambanan, tiket murah, terdapat bnyk areal spot foto, cocok wisata sejarah dan wisata keluarga",1,1,-,1,1,-
74563,Candi Prambanan,Nyaman bikin ati adem,-,-,-,1,-,-
74564,Candi Prambanan,"Orang yang tidak memiliki rasa sejarah, adalah seperti orang yang tidak memiliki telinga atau mata.",-,-,-,-,-,-
74566,Candi Prambanan,Bagus dan sangat recomended untuk wisatawan baik dalam maupun luar negeri,-,-,-,1,-,-
74567,Candi Prambanan,"Oh Wow, keren banget. Kompleks TWC (Taman Wisata Candi) Prambanan begitu mengagumkan.",1,-,-,1,-,-
74568,Candi Prambanan,"Bagus untuk foto2 sekaligus belajar sejarah napak tilas Dinasti Syailendra.. ada persewaan sepeda, bus kecil, atau sepeda elektrik kalo gak mau capek jalan",1,-,1,1,-,-
74569,Candi Prambanan,"Inilah bukti peradaban tinggi nusantara..perlu bawa payung, air mineral dan siap2 selfie 2..",1,-,-,1,-,-
74570,Candi Prambanan,"Bagus nya kalo mau ke sana pas pagi tapi jangan sebelum subuh karna tiket masuk ratusan, ato sore juga bagus intinya jangan siang* soalnya pasti kebakar nantinya.",-,-,-,1,-,-
74571,Candi Prambanan,Salah satu candi yang memuat unsur magis akan kemegahan dan kedigjayaan pembuatnya di zaman dulu,1,-,-,1,-,-
74572,Candi Prambanan,Loket tiket nya sudah banyak jadi gak perlu antri namun pintu keluar lumayan jauh dari parkiran mobil,-,1,-1,1,-,-
74574,Candi Prambanan,Wisata edukasi dan sejarah yg keren di jogjakarta.... lokasinya di tengah kota mudah buat di temukan. Untuk tiket masuk harganya 30 rb dewasa.. tp kl ingin tiket terusan dengan keraton ratu boko kt tinggal bayar 75rb (tikert terusan ratu boko prambanan) nanti ada bus kecil yg nganter ke ratu boko (PP). Batas waktu bis terakhir dr ratu boko prambanan jam 14.30. Bis datang setiap 15 mnt sekali.,1,-,1,1,0,-
74575,Candi Prambanan,"Apa yang anda pikirkan ketika mendengar Candi Perambanan?? Pasti tak lepas dari kisah Roro Jonggrang dengan Bandung Bondowoso. Namun, di balik mitos tersebut, ternyata ada kisah menarik lainnya di Candi Prambanan. Hal ini diungkapkan oleh salah seorang guide lokal di Candi Prambanan. Menurutnya yang dikutip dari catatan orang Belanda bernama Bruman, dahulu orang-orang di sekitar Candi Prambanan datang ke sana untuk berdoa di patung Roro Jonggrang. Kebetulan, yang berdoa tersebut merupakan pasangan-pasangan yang ingin menikah. Namun, setelah berdoa, justru ada salah satu pasangan yang gagal menikah dan hubungannya putus di tengah jalan.",1,-,-,1,-,1
74576,Candi Prambanan,"Kalau bisa pagi ke sini jadi bisa muterin semua candinya hahaha
Gak perlu takut kalau siang kepanasan biasanya di parkiran ada yang nyewa payung 
Untuk biaya masuk terakhir saya ke sana untuk dewasa 55.000 anak2 35.000
Dan ada paket lainnya yaitu skalian ke borobudur 
Dewasa 75:000 anak2 (lupa gw)",-,-,-,1,0,-
74581,Candi Prambanan,Pertama kali kesini dan jatuh cinta... Pingin kesana lagi karena belum puas mengeksplorenya...,-,-,-,1,-,-
74582,Candi Prambanan,Sangat indah dan bagus serta pengelolaan yang profesional sehingga bisa menarik banyak wisatawan asing untuk melihat sejarah negara tercinta Indonesia,1,1,-,1,-,1
74583,Candi Prambanan,"Terletak tidak terlalu jauh dari pusat kota Jogja, untuk yang sedang berlibur ke Jogja gak ada salahnya untuk mampir ke Candi Prambanan. Candi prambanan merupakan Candi Hindu terbesar yang ada di Indonesia. Sempatkan datang di pagi hari untuk menikmati sunrise atau memilih seperti saya yang datang sore hari untuk melihat matahari terbenam. Happy weekend",1,-,1,1,-,-
74584,Candi Prambanan,Tempat bersejarah yg sangat luar biasa. Tehnik bangunan yg sangat akurat,1,-,-,1,-,-
74585,Candi Prambanan,Cocok untuk tempat edukasi dan rekreasi bagi semua usia. Tempatnya sangat terawat,1,1,-,1,-,1
74586,Candi Prambanan,Destinasi wisata paling bagus untuk turis dan orang yg ingin berwisata lain nya,-,-,-,1,-,-
74587,Candi Prambanan,"Tiap hari lewat, tp baru masuk 2 kali seumur² wkwkw",-,-,-,-,-,-
74588,Candi Prambanan,"Pernak-pernik nya murah, yang penting harus jago nawar juga.. tempatnya luas dan banyak arena bermain lainnya di sekitar pelataran candi",1,1,-,1,1,-
74589,Candi Prambanan,Tempat rekreasi kluarga yang murah meriah serta memberikan edukasi kepada anak2 kita tentang sejarah jaman dahulu.,1,-,-,1,1,-
74591,Candi Prambanan,"Kalo.kesini prepare bawa minum sendiri yaa, karna sekarang di area dalam prambanan sudah clear dari makanan minuman, menghindari sampah berserakan. Dan jangan lupa bawa topi dan payung karna panas banget",-,-,-,1,-,-
74592,Candi Prambanan,Pernah mampir kesini. Candinya lagi dipugar. Buka sampai jam enam sore dari jam sembilan pagi. Fadilutas ada dari toilet sampai parkiran. Tiket nya lupa saya berapa duit yang jelas kalau wisatawan lokal murah. Kalau wisatawan asing harga lebih mahal dari yang lokal. Ayo mampir kesini gaiz.,-,1,-,1,1,-
74593,Candi Prambanan,"Berkunjung ke lokasi ini karena ikut rombongan. Ada salah satu yang ingin menuju puncak candi dan mungkin berfoto di sana. Area parkir luas dan ada tempat ibadah harian yang berada di sekitar parkiran. Sehingga tanpa membeli tiket, kita bisa beribadah di sini. Sebagian besar sopir menunggu di area parkir dan menghabiskan waktunya dengan bermain catur atau kartu. Kebersihan sudah cukup lumayan meskipun tidak terlalu bersih. Masih banyak oknum yang membuang sampahnya secara sembarangan. Benar benar membuat  jengkel dan menyebalkan sekali.",1,0,-,0,-,-
74594,Candi Prambanan,Salah satu destinasi wisata di jawa tengah khususnya daerah istimewa yogyakarta.  Peninggalan bersejarah. Sangat cocok untuk liburan baik orang dewasa maupun anak anak.,1,-,-,1,-,-
74596,Candi Prambanan,"Detil Bangunan candi yang menakjubkan kental dengan legenda asmara bandung Bondowoso dan Roro Jonggrang, ini luar biasa lebih dari sekedar maha karya dan urusan cinta belaka. Untuk bisa melihat isi di dalam masing masing candi anda bisa naik dan masuk ke dalamnya. Areanya asri sejuk bersih tidak terlalu panas.",1,1,-,1,-,-
74598,Candi Prambanan,Seneng banget bisa ke candi Prambanan. Waktu itu kesana karena acara fieldtrip n inauguration ekskul English club. Suka sama tour guide nya waktu jelasin sejarah candi Prambanan,1,-,-,1,-,1
74599,Candi Prambanan,"Prambanan lebih tertata di bandingkan borobudur, dr tempat parkirnya. Dia punya tempat parkir yg luar dan nyaman. Klo borobudur kita parkir motor di luar borobudur nya",1,1,1,1,-,-
74600,Candi Prambanan,"Mengunjungi tempat ini bs mempelajari sejarah lebih dekat,,,ga pa2 kaki rasax mw lepas krn bjalan jauh",1,-,-,1,-,-
74601,Candi Prambanan,"Sebuah mahakarya arsitektur batu vulkanik terbaik dan tercanggih pada jamannya, mengingat pola tata massa bangunan, struktur atau susunan batu masif yang saling menopang hingga menjadi bangunan masif tertinggi, hingga bentuk candi yang ramping dan simetris.",1,-,-,1,-,-
74602,Candi Prambanan,Trakhir Ksini karna ada lomba burung.. sblmnya waktu kecil aja d ajak sm org tua.. udh bgs bgt skg.. pas bgt kmrn bawa anak buat mengenalkan peninggalan zaman kerajaan.. kerawat bgtt dn nyaman bgt jalan” dsini..,1,1,-,1,-,-
74603,Candi Prambanan,Salah satu rempat wisata san sejarah oeninggalan jaman kerajaan...,1,-,-,-,-,-
74604,Candi Prambanan,"Prambanan dan candi sekitarnya, salah satu destinasi wisata di jawa tengah. Arealnya sangat luas dan lega untuk melepas jenuh aktivitas rutin sehari hari. Tempat parkir sangat luas. Kalau bisa harga tiket masuk ditinjau lagi karena agak lumayan mahal untuk turis domestik. Saat ini HTM dewasa Rp. 50rb. Areal di sekitar candi bisa diisi fasilitas hiburan lainnya lagi karena yg sekarang kurang optimal. Pemanfaatan areal yg masih longgar bisa menjalin kerjasama dg pihak yg berkompeten di dunia pariwisata. Bila perlu, perusahaan kelas dunia. Karena candi prambanan dan sekitarnya sudah mendunia.",1,1,-,1,-1,-
74605,Candi Prambanan,"Sejuk,asri nyaman",-,1,-,1,-,-
74606,Candi Prambanan,Mitos si ktnya buat yg masih pacaran jgn ksni bisa putus....,-,-,-,-1,-,-
74607,Candi Prambanan,Candi Hindu yang merupakan warisan nenek moyang dengan arsitektur yang sangat mengagumkan. Dikelilingi oleh 3 candi lainnya yang mencerminkan harmonisasi keberagaman,1,-,-,1,-,-
74610,Candi Prambanan,"Smua sudah bagus, hanya toilet umum yang kurang di perhatikan untuk sekelas wisata internasional",-,-1,-,1,-,-
74611,Candi Prambanan,Tiba pas di depan loket masuk aja. Mau masuk tiket kemahalan untuk satu rombongan keluarga,-,-,-,-,-1,-
74612,Candi Prambanan,"Kalo datang kesini pas musim panas, lebih banyak hari cerah karena kalau hujan itu tidak nyaman",-,-,-,0,-,-
74613,Candi Prambanan,"Candi Prambanan yang sudah sangat tersohor adalah candi yang bercorak agama hindu. Candi ini adalah candi hindu terbesar di Indonesia bahkan di Asia Tenggara. Pesona yang dimiliki seakan tidak pernah pudar justru semakin ramai diminati oleh wisatawan yang berkunjung di Yogyakarta. Candi Prambanan memiliki tinggi 47 meter atau lebih tinggi 5 meter dari candi Borobudur. Berada disebelah timur Yogyakarta, sejatinya tempat wisata Candi Prambanan berada di antara 2 wilayah yaitu Yogyakarta dan Jawa Tengah.

Jika berbicara mengenai sejarah, Candi Prambanan seolah sudah menjadi simbol kisah cinta yang melegenda, cerita legenda tersebut merupakan kisah cinta seorang pangeran yang bernana Bandung Bondowoso yang memiliki ketertarikan dan jatuh cinta kepada seorang putri yang bernama Roro Jonggrang. Sayangnya, sang putri Roro Jonggrang tidak mencintai Bandung Bondowoso, terjadilah cinta bertepuk sebelah tangan. Roro Jonggrang pun akhirnya mencari cara agar Bandung Bondowoso tidak lagi mencintainya, lalu Roro Jonggrang mengajukan syarat yang harus dipenuhi jika ingin tetap mencintainya, Bandung Bondowoso harus membuat 1.000 candi dalam waktu 1 malam yang terlihat mustahil. Dengan sangat yakin Bandung Bondowoso pun berani untuk menerima tantangan yang diajukan Roro Jonggrang, dengan kesaktiannya dan dibantu oleh bala bantuan dari bangsa jin akhirnya Bandung Bondowoso hampir menyelesaikan syarat yang diajukan Roro Jonggrang. Melihat hal tersebut, Roro Jonggrang panik dan mencari cara agar Bandung Bondowoso gagal menyelesaikan 1.000 candi. Sang putri pun membangunkan selir-selirnya untuk menumbuk lesung dan membangunkan ayam jago agar berkokok dan membakar api disebelah timur supaya terlihat keadaan sudah pagi.",1,-,-,1,-,-
74614,Candi Prambanan,Cinta bnget sama ini candi.. suka sama taman nya asik buat santai2. Pertunjukan tari daerh nya juga.. meski sudh sektr 7 kali kesni tapi aku masih mau kesni lagi,1,1,-,1,-,-
74615,Candi Prambanan,Salah satu karya yang luar biasa dari para leluhur kita di Indonesia. Sangat mengagumkan. Fasilitas wisatapun memuaskan,1,1,-,1,-,-
74616,Candi Prambanan,"Peninggalan bersejarah ,bangunan nya unik dan masih kokoh..banyak turis dari luar negri yg berkunjung..",1,-,-,1,-,-
74618,Candi Prambanan,Seru. Menarik. Biaya masuk 50 rb per orang. Bisa dijangkau dg transjogja dr kota Jogja. Hanya 3500 per orang.,1,-,1,1,0,-
74619,Candi Prambanan,"Tempatnya bersih, banyak spot foto yang menarik, apalagi klo datang sebelum sunset. Objek wisata yg wajib dikunjungi.",1,1,-,1,-,-
74620,Candi Prambanan,buat yang mau ksini harap membawa payung dan sama air minum karena cuaca yg cukup panas,-,-,-,0,-,-
74623,Candi Prambanan,"Prambanan sekarang keren, banyak fasilitas lainya juga, dan yg keren tuh liat sunset itu tuh athmospharenya beda banget kerennn",1,1,-,1,-,-
74624,Candi Prambanan,Sangat indah dan bersih. Apa lagi kalau kesini di pagi hari saat sunrise atau sore hari saat sunset pemandangannya sangat bagus. Tiket sekarang untuk wisatawan lokal di hari kerja 50.000 dan untuk wisatawan asing 350.000.,1,1,-,1,0,-
74625,Candi Prambanan,"Htm 50k
Tempat bersih sekali. Didalam terdpaat pasar yang murah dan dapat ditawar",1,1,-,1,0,-
74626,Candi Prambanan,Buka Gerbang Jam 5.30... Loket buka jam 6... Kalo ada event bisa masuk sore keluar jam 9....,-,-,-,-,-,-
74627,Candi Prambanan,Bagus.. Banyak sekali pengunjungnya.. Ada persewaan mobil buat keliling area candi. Rekomended selain candi Borobudur..,1,1,1,1,-,-
74628,Candi Prambanan,Prambanan merupakan salah satu candi yang sangat cocok sebagai tempat berakhir pekan . Karena pemandangannya sangat memanjakan mata . Saya sudah lebih dari 5 kali pergi ke prambanan namun masi ingin terus datang kesana,1,-,-,1,-,-
74629,Candi Prambanan,"Candi peninggalan warisan agama Hindu... Sebuah candi yang sangat artistik dan bersejarah. Disekitar candi banyak puing-puing bagian candi yang hancur karena bencana alam...
Candi Prambanan dan tiga candi lain disekitarnya berada pada provinsi yang berbeda. Candi Prambanan termasuk wilayah DIY sementara candi Sewu dan 2 candi lainnya termasuk dalam wilayah Jawa tengah.
Candi Sewu dan 2 candi lainnya termasuk peninggalan warisan agama Budha...",1,-,-,1,-,-
74631,Candi Prambanan,Dah gk aneh ya.. Setiap maen k jogja mesti wajib dtg k prambanan..,-,-,-,1,-,-
74632,Candi Prambanan,"Destinasi wisata di Jogja yang tidak boleh dilewatkan .. candi yang memiliki nilai sejarah, indah, bersih, luas, memiliki area parkir luas, sentra oleh-oleh berupa souvenir yang lengkap, sentra kuliner, dan toilet.  Harga tiket masuk sebesar Rp 50.000 perorang.",1,1,1,1,0,-
74635,Candi Prambanan,Sitys candi prambanan ini sangat eksotis dan terawat dengan sangat baik. Keren sekali pokoknya senang bisa berkunjung ke sana,1,1,-,1,-,-
74636,Candi Prambanan,"Situs Candi yang sangat menarik untuk dikunjungi, karena terdapat beberapa kompleks Candi, seperti Candi sewu, Candi Bubrah, dll. Jika kalian berkunjug di Candi Prambanan, kalian bakalan betah lama² disana karena tempatnya bersih, dan rindang banget. Pokoknya kalian nggak bakal nyesel kalo pergi kesana.",1,1,-,1,-,-
74637,Candi Prambanan,"Semakin tertata dan semakin terawat, sudah tidak bau pesing lagi, tingkatkan terus layanan publiknya, naikkan harga tiket tidak masalah asal pelayanan semakin ditingkatkan..",-,1,-,1,0,-
74638,Candi Prambanan,"Kalau ke Jogja, tidak sah jika tidak ke tempat yang sangat eksotis dan penuh dengan historis ini. Dengan arsitektur dan corak yang bisa dibilang sangat menarik, sehingga dapat dijadikan background foto.",1,-,-,1,-,-
74641,Candi Prambanan,"Wisata candi dengan guide lokal yg respontif, ramah dan dapat menjadi sarana edukasi bagi pelajar",1,-,-,1,-,1
74642,Candi Prambanan,Tempat dimana salah satu perjuangan laki laki yg di sia siakan wanita:v,-,-,-,-,-,-
74643,Candi Prambanan,"Salah satu Candi atau Tempat berkunjung yg terbaik di kota Yogjakarta.
Indah Dan nyaman buat yang suka dgn nilai2 Agama Dan sejarah kebudayaan...",1,-,-,1,-,-
74644,Candi Prambanan,Bagus tempatnya walau liburan penuh pengunjung masih bisa menikmati suasana yang bagus,1,1,-,1,-,-
74647,Candi Prambanan,Sebuah peninggalan sejarah yg luar biasa. Maha karya bangsa indonesia di jaman dahulu. Membanggakan..,1,-,-,1,-,-
74648,Candi Prambanan,High season rame banget yaaa.. lbh baik dtg pagi2 spy ga kepanasan..,-,-,-,0,-,-
